case_id,activity,timestamp,resource,shift,model_type,supplier_id,priority,duration_h
CAR000028,Configuration Confirmed,2023-10-12 22:52:24.633887,Station_5,Night,Electric,S101,High,4.68
CAR000028,Parts Allocated,2023-10-13 03:33:14.154073,Station_3,Morning,Electric,S101,High,11.28
CAR000028,Body Shop,2023-10-13 14:49:50.996639,Station_3,Night,Electric,S101,High,12.41
CAR000028,Assembly,2023-10-14 03:14:27.983824,Station_5,Afternoon,Electric,S101,High,31.41
CAR000028,Paint Shop,2023-10-15 10:39:06.518026,Station_3,Morning,Electric,S101,High,16.72
CAR000028,Quality Check,2023-10-16 03:22:14.364895,Station_2,Afternoon,Electric,S101,High,12.16
CAR000028,Delivery Prep,2023-10-16 15:31:50.256029,Station_4,Afternoon,Electric,S101,High,4.0
CAR000028,Vehicle Delivered,2023-10-16 19:31:45.790009,Station_4,Morning,Electric,S101,High,5.25
CAR000029,Order Created,2023-01-28 13:24:34.080919,Station_2,Afternoon,Sedan,S104,High,0.5
CAR000029,Configuration Confirmed,2023-01-28 13:54:34.080919,Station_4,Night,Sedan,S104,High,4.67
CAR000029,Parts Allocated,2023-01-28 18:34:39.861788,Station_5,Afternoon,Sedan,S104,High,45.03
CAR000029,Body Shop,2023-01-30 15:36:17.944944,Station_3,Morning,Sedan,S104,High,9.89
CAR000029,Assembly,2023-01-31 01:29:32.519600,Station_5,Night,Sedan,S104,High,38.73
CAR000029,Paint Shop,2023-02-01 16:13:12.984146,Station_3,Afternoon,Sedan,S104,High,24.88
CAR000029,Quality Check,2023-02-02 17:05:44.293027,Station_4,Morning,Sedan,S104,High,0.5
CAR000029,Delivery Prep,2023-02-02 17:35:44.293027,Station_3,Night,Sedan,S104,High,7.72
CAR000029,Vehicle Delivered,2023-02-03 01:19:10.441639,Station_5,Morning,Sedan,S104,High,4.62
CAR000030,Order Created,2023-11-24 03:54:06.372882,Station_5,Night,SUV,S103,Low,2.69
CAR000030,Configuration Confirmed,2023-11-24 06:35:26.190571,Station_4,Night,SUV,S103,Low,9.4
CAR000030,Parts Allocated,2023-11-24 15:59:27.442114,Station_5,Morning,SUV,S103,Low,54.29
CAR000030,Body Shop,2023-11-26 22:16:45.409344,Station_2,Night,SUV,S103,Low,17.08
CAR000030,Assembly,2023-11-27 15:21:17.170888,Station_4,Night,SUV,S103,Low,46.53
CAR000030,Paint Shop,2023-11-29 13:52:51.246327,Station_5,Morning,SUV,S103,Low,9.48
CAR000030,Quality Check,2023-11-29 23:21:44.134113,Station_5,Afternoon,SUV,S103,Low,5.49
CAR000030,Rework,2023-11-30 04:51:10.862313,Station_4,Night,SUV,S103,Low,13.75
CAR000030,Quality Check,2023-11-30 18:36:28.698204,Station_2,Afternoon,SUV,S103,Low,5.82
CAR000030,Delivery Prep,2023-12-01 00:25:41.863354,Station_3,Afternoon,SUV,S103,Low,6.8
CAR000030,Vehicle Delivered,2023-12-01 07:13:35.643377,Station_2,Afternoon,SUV,S103,Low,2.67
CAR000031,Order Created,2023-09-28 17:10:39.473195,Station_1,Morning,Coupe,S101,Normal,1.88
CAR000031,Configuration Confirmed,2023-09-28 19:03:22.265293,Station_2,Afternoon,Coupe,S101,Normal,5.0
CAR000031,Parts Allocated,2023-09-29 00:03:14.519987,Station_5,Afternoon,Coupe,S101,Normal,46.25
CAR000031,Body Shop,2023-09-30 22:18:05.824287,Station_2,Morning,Coupe,S101,Normal,23.52
CAR000031,Assembly,2023-10-01 21:49:00.279089,Station_2,Morning,Coupe,S101,Normal,45.21
CAR000031,Paint Shop,2023-10-03 19:01:41.329874,Station_1,Morning,Coupe,S101,Normal,22.45
CAR000031,Quality Check,2023-10-04 17:28:39.589397,Station_2,Afternoon,Coupe,S101,Normal,1.19
CAR000031,Delivery Prep,2023-10-04 18:40:02.385496,Station_3,Night,Coupe,S101,Normal,4.2
CAR000031,Vehicle Delivered,2023-10-04 22:52:11.026157,Station_4,Afternoon,Coupe,S101,Normal,3.09
CAR000032,Order Created,2023-03-06 00:15:08.642669,Station_2,Afternoon,Sedan,S101,High,3.4
CAR000032,Configuration Confirmed,2023-03-06 03:39:22.673817,Station_3,Afternoon,Sedan,S101,High,6.51
CAR000032,Parts Allocated,2023-03-06 10:10:11.194583,Station_2,Morning,Sedan,S101,High,26.24
CAR000032,Body Shop,2023-03-07 12:24:39.518808,Station_5,Morning,Sedan,S101,High,14.22
CAR000032,Assembly,2023-03-08 02:38:02.626026,Station_1,Night,Sedan,S101,High,28.61
CAR000032,Paint Shop,2023-03-09 07:14:53.508538,Station_3,Night,Sedan,S101,High,11.89
CAR000032,Quality Check,2023-03-09 19:08:17.121057,Station_5,Afternoon,Sedan,S101,High,16.33
CAR000032,Delivery Prep,2023-03-10 11:27:48.052114,Station_2,Morning,Sedan,S101,High,5.39
CAR000032,Vehicle Delivered,2023-03-10 16:51:15.265917,Station_3,Night,Sedan,S101,High,4.61
CAR000033,Order Created,2023-08-06 20:20:36.083443,Station_2,Afternoon,Sedan,S102,Low,0.5
CAR000033,Configuration Confirmed,2023-08-06 20:50:36.083443,Station_1,Morning,Sedan,S102,Low,4.2
CAR000033,Parts Allocated,2023-08-07 01:02:21.451117,Station_5,Morning,Sedan,S102,Low,8.05
CAR000033,Body Shop,2023-08-07 09:05:22.351384,Station_3,Night,Sedan,S102,Low,13.28
CAR000033,Assembly,2023-08-07 22:21:57.919008,Station_2,Night,Sedan,S102,Low,54.42
CAR000033,Paint Shop,2023-08-10 04:47:21.781662,Station_1,Morning,Sedan,S102,Low,25.91
CAR000033,Quality Check,2023-08-11 06:42:13.392345,Station_1,Morning,Sedan,S102,Low,5.62
CAR000033,Delivery Prep,2023-08-11 12:19:33.102852,Station_4,Afternoon,Sedan,S102,Low,6.44
CAR000033,Vehicle Delivered,2023-08-11 18:45:39.159773,Station_3,Afternoon,Sedan,S102,Low,5.95
CAR000034,Order Created,2023-10-05 01:09:14.424913,Station_1,Afternoon,Electric,S103,High,3.35
CAR000034,Configuration Confirmed,2023-10-05 04:30:31.867534,Station_2,Morning,Electric,S103,High,11.09
CAR000034,Parts Allocated,2023-10-05 15:35:41.207941,Station_1,Night,Electric,S103,High,44.44
CAR000034,Body Shop,2023-10-07 12:02:11.447403,Station_2,Night,Electric,S103,High,15.33
CAR000034,Assembly,2023-10-08 03:21:52.127055,Station_5,Morning,Electric,S103,High,20.38
CAR000034,Paint Shop,2023-10-08 23:44:40.505112,Station_1,Night,Electric,S103,High,18.32
CAR000034,Quality Check,2023-10-09 18:04:03.325291,Station_4,Night,Electric,S103,High,7.84
CAR000034,Delivery Prep,2023-10-10 01:54:33.731075,Station_3,Night,Electric,S103,High,7.36
CAR000034,Vehicle Delivered,2023-10-10 09:16:20.536096,Station_3,Afternoon,Electric,S103,High,6.19
CAR000035,Order Created,2023-01-29 02:06:36.166579,Station_4,Afternoon,Electric,S104,High,2.34
CAR000035,Configuration Confirmed,2023-01-29 04:27:00.410049,Station_5,Night,Electric,S104,High,9.24
CAR000035,Parts Allocated,2023-01-29 13:41:16.170333,Station_1,Afternoon,Electric,S104,High,0.84
CAR000035,Body Shop,2023-01-29 14:31:53.795772,Station_2,Morning,Electric,S104,High,22.34
CAR000035,Assembly,2023-01-30 12:52:13.566207,Station_2,Afternoon,Electric,S104,High,38.26
CAR000035,Paint Shop,2023-02-01 03:08:04.893722,Station_3,Night,Electric,S104,High,21.54
CAR000035,Quality Check,2023-02-02 00:40:17.981224,Station_5,Night,Electric,S104,High,7.92
CAR000035,Delivery Prep,2023-02-02 08:35:31.686036,Station_3,Morning,Electric,S104,High,7.28
CAR000035,Vehicle Delivered,2023-02-02 15:52:26.193752,Station_4,Night,Electric,S104,High,3.83
CAR000036,Order Created,2023-05-27 16:54:53.291581,Station_1,Morning,Sedan,S102,High,0.5
CAR000036,Configuration Confirmed,2023-05-27 17:24:53.291581,Station_1,Afternoon,Sedan,S102,High,9.7
CAR000036,Parts Allocated,2023-05-28 03:07:06.109098,Station_1,Night,Sedan,S102,High,42.95
CAR000036,Body Shop,2023-05-29 22:04:23.625794,Station_5,Night,Sedan,S102,High,15.39
CAR000036,Assembly,2023-05-30 13:27:32.145305,Station_2,Afternoon,Sedan,S102,High,42.29
CAR000036,Paint Shop,2023-06-01 07:44:53.983006,Station_5,Afternoon,Sedan,S102,High,17.29
CAR000036,Quality Check,2023-06-02 01:02:03.694628,Station_1,Morning,Sedan,S102,High,9.84
CAR000036,Delivery Prep,2023-06-02 10:52:28.774776,Station_1,Night,Sedan,S102,High,5.5
CAR000036,Vehicle Delivered,2023-06-02 16:22:30.709540,Station_2,Morning,Sedan,S102,High,2.93
CAR000037,Order Created,2023-02-02 15:14:25.368919,Station_3,Night,Sedan,S101,High,2.68
CAR000037,Configuration Confirmed,2023-02-02 17:55:22.812570,Station_4,Afternoon,Sedan,S101,High,4.63
CAR000037,Parts Allocated,2023-02-02 22:33:17.414737,Station_4,Night,Sedan,S101,High,28.59
CAR000037,Body Shop,2023-02-04 03:08:37.515772,Station_5,Morning,Sedan,S101,High,23.84
CAR000037,Assembly,2023-02-05 02:58:45.368231,Station_2,Afternoon,Sedan,S101,High,48.97
CAR000037,Paint Shop,2023-02-07 03:56:53.294695,Station_1,Night,Sedan,S101,High,16.89
CAR000037,Quality Check,2023-02-07 20:50:34.567835,Station_3,Afternoon,Sedan,S101,High,5.6
CAR000037,Delivery Prep,2023-02-08 02:26:50.056525,Station_1,Afternoon,Sedan,S101,High,7.03
CAR000037,Vehicle Delivered,2023-02-08 09:28:40.021067,Station_3,Morning,Sedan,S101,High,5.19
CAR000038,Order Created,2023-03-05 11:19:20.579386,Station_3,Afternoon,Electric,S102,High,2.17
CAR000038,Configuration Confirmed,2023-03-05 13:29:31.329788,Station_5,Night,Electric,S102,High,7.99
CAR000038,Parts Allocated,2023-03-05 21:28:58.793674,Station_5,Morning,Electric,S102,High,52.29
CAR000038,Body Shop,2023-03-08 01:46:17.452643,Station_3,Afternoon,Electric,S102,High,22.69
CAR000038,Assembly,2023-03-09 00:27:38.542071,Station_5,Morning,Electric,S102,High,24.05
CAR000038,Paint Shop,2023-03-10 00:30:36.248404,Station_3,Morning,Electric,S102,High,15.7
CAR000038,Quality Check,2023-03-10 16:12:49.436196,Station_3,Morning,Electric,S102,High,10.03
CAR000038,Delivery Prep,2023-03-11 02:14:26.415336,Station_2,Night,Electric,S102,High,5.6
CAR000038,Vehicle Delivered,2023-03-11 07:50:21.282108,Station_5,Night,Electric,S102,High,4.05
CAR000039,Order Created,2023-11-23 11:38:39.103009,Station_5,Afternoon,Electric,S104,High,1.37
CAR000039,Configuration Confirmed,2023-11-23 13:00:47.531341,Station_2,Afternoon,Electric,S104,High,11.62
CAR000039,Parts Allocated,2023-11-24 00:37:48.314583,Station_5,Night,Electric,S104,High,28.12
CAR000039,Body Shop,2023-11-25 04:44:51.748787,Station_4,Morning,Electric,S104,High,18.79
CAR000039,Assembly,2023-11-25 23:32:04.255810,Station_3,Morning,Electric,S104,High,49.85
CAR000039,Paint Shop,2023-11-28 01:23:06.288511,Station_5,Night,Electric,S104,High,17.21
CAR000039,Quality Check,2023-11-28 18:35:52.938920,Station_5,Morning,Electric,S104,High,4.2
CAR000039,Delivery Prep,2023-11-28 22:47:48.172978,Station_4,Afternoon,Electric,S104,High,6.64
CAR000039,Vehicle Delivered,2023-11-29 05:25:56.370196,Station_5,Night,Electric,S104,High,3.37
CAR000040,Order Created,2023-06-19 21:31:02.196570,Station_2,Afternoon,Coupe,S101,Normal,1.63
CAR000040,Configuration Confirmed,2023-06-19 23:08:49.032443,Station_5,Afternoon,Coupe,S101,Normal,5.5
CAR000040,Parts Allocated,2023-06-20 04:38:46.595380,Station_5,Morning,Coupe,S101,Normal,14.61
CAR000040,Body Shop,2023-06-20 19:15:40.061776,Station_3,Afternoon,Coupe,S101,Normal,14.92
CAR000040,Assembly,2023-06-21 10:11:09.737572,Station_2,Morning,Coupe,S101,Normal,28.07
CAR000040,Paint Shop,2023-06-22 14:15:23.744655,Station_3,Morning,Coupe,S101,Normal,20.93
CAR000040,Quality Check,2023-06-23 11:10:58.941837,Station_4,Afternoon,Coupe,S101,Normal,12.75
CAR000040,Delivery Prep,2023-06-23 23:55:42.920573,Station_5,Night,Coupe,S101,Normal,5.53
CAR000040,Vehicle Delivered,2023-06-24 05:27:21.180169,Station_4,Morning,Coupe,S101,Normal,3.44
CAR000041,Order Created,2023-03-02 17:28:03.581496,Station_2,Morning,SUV,S104,Low,2.49
CAR000041,Configuration Confirmed,2023-03-02 19:57:34.036495,Station_3,Afternoon,SUV,S104,Low,11.59
CAR000041,Parts Allocated,2023-03-03 07:32:40.540087,Station_2,Afternoon,SUV,S104,Low,5.72
CAR000041,Body Shop,2023-03-03 13:15:58.865800,Station_5,Afternoon,SUV,S104,Low,15.21
CAR000041,Assembly,2023-03-04 04:28:18.272549,Station_5,Night,SUV,S104,Low,39.02
CAR000041,Paint Shop,2023-03-05 19:29:21.974551,Station_3,Night,SUV,S104,Low,17.31
CAR000041,Quality Check,2023-03-06 12:47:40.036281,Station_2,Night,SUV,S104,Low,12.51
CAR000041,Delivery Prep,2023-03-07 01:18:05.282245,Station_5,Night,SUV,S104,Low,2.6
CAR000041,Vehicle Delivered,2023-03-07 03:53:58.128671,Station_3,Morning,SUV,S104,Low,3.59
CAR000042,Order Created,2023-07-12 08:43:51.898137,Station_3,Night,Sedan,S101,Low,3.12
CAR000042,Configuration Confirmed,2023-07-12 11:51:10.569619,Station_1,Night,Sedan,S101,Low,11.93
CAR000042,Parts Allocated,2023-07-12 23:47:04.442926,Station_5,Afternoon,Sedan,S101,Low,21.33
CAR000042,Body Shop,2023-07-13 21:06:56.210897,Station_5,Night,Sedan,S101,Low,12.27
CAR000042,Assembly,2023-07-14 09:22:50.955580,Station_2,Night,Sedan,S101,Low,21.23
CAR000042,Paint Shop,2023-07-15 06:36:23.909467,Station_2,Afternoon,Sedan,S101,Low,16.6
CAR000042,Quality Check,2023-07-15 23:12:23.850157,Station_4,Morning,Sedan,S101,Low,9.42
CAR000042,Delivery Prep,2023-07-16 08:37:18.034174,Station_4,Afternoon,Sedan,S101,Low,5.42
CAR000042,Vehicle Delivered,2023-07-16 14:02:44.778176,Station_3,Night,Sedan,S101,Low,4.34
CAR000043,Order Created,2023-08-17 13:41:24.062968,Station_4,Morning,SUV,S102,Low,2.46
CAR000043,Configuration Confirmed,2023-08-17 16:08:48.374557,Station_1,Afternoon,SUV,S102,Low,11.75
CAR000043,Parts Allocated,2023-08-18 03:53:39.753646,Station_1,Afternoon,SUV,S102,Low,29.9
CAR000043,Body Shop,2023-08-19 09:47:28.430941,Station_1,Afternoon,SUV,S102,Low,14.62
CAR000043,Assembly,2023-08-20 00:24:33.369504,Station_5,Night,SUV,S102,Low,50.41
CAR000043,Paint Shop,2023-08-22 02:49:00.453972,Station_5,Morning,SUV,S102,Low,11.28
CAR000043,Quality Check,2023-08-22 14:05:46.441631,Station_5,Morning,SUV,S102,Low,15.86
CAR000043,Rework,2023-08-23 05:57:27.157753,Station_3,Afternoon,SUV,S102,Low,7.19
CAR000043,Quality Check,2023-08-23 13:08:47.320105,Station_1,Morning,SUV,S102,Low,14.48
CAR000043,Delivery Prep,2023-08-24 03:37:18.069265,Station_1,Morning,SUV,S102,Low,7.88
CAR000043,Vehicle Delivered,2023-08-24 11:30:04.975610,Station_4,Morning,SUV,S102,Low,4.85
CAR000044,Order Created,2023-07-02 02:15:36.807242,Station_4,Morning,Sedan,S102,Low,1.78
CAR000044,Configuration Confirmed,2023-07-02 04:02:21.336216,Station_2,Morning,Sedan,S102,Low,8.08
CAR000044,Parts Allocated,2023-07-02 12:07:11.703277,Station_1,Morning,Sedan,S102,Low,21.03
CAR000044,Body Shop,2023-07-03 09:09:13.640352,Station_4,Morning,Sedan,S102,Low,14.59
CAR000044,Assembly,2023-07-03 23:44:37.923888,Station_2,Afternoon,Sedan,S102,Low,27.99
CAR000044,Paint Shop,2023-07-05 03:43:51.267603,Station_2,Afternoon,Sedan,S102,Low,18.31
CAR000044,Quality Check,2023-07-05 22:02:39.501277,Station_5,Afternoon,Sedan,S102,Low,9.41
CAR000044,Delivery Prep,2023-07-06 07:27:06.732655,Station_3,Night,Sedan,S102,Low,6.27
CAR000044,Vehicle Delivered,2023-07-06 13:43:02.753683,Station_1,Afternoon,Sedan,S102,Low,5.7
CAR000045,Order Created,2023-08-17 05:40:07.764507,Station_3,Night,SUV,S104,Normal,3.38
CAR000045,Configuration Confirmed,2023-08-17 09:03:07.086510,Station_2,Night,SUV,S104,Normal,11.95
CAR000045,Parts Allocated,2023-08-17 21:00:14.942419,Station_3,Night,SUV,S104,Normal,26.37
CAR000045,Body Shop,2023-08-18 23:22:31.245342,Station_3,Night,SUV,S104,Normal,26.68
CAR000045,Assembly,2023-08-20 02:03:18.593799,Station_4,Afternoon,SUV,S104,Normal,37.58
CAR000045,Paint Shop,2023-08-21 15:38:18.424363,Station_3,Night,SUV,S104,Normal,18.21
CAR000045,Quality Check,2023-08-22 09:50:55.068881,Station_3,Afternoon,SUV,S104,Normal,16.65
CAR000045,Delivery Prep,2023-08-23 02:30:11.722470,Station_5,Night,SUV,S104,Normal,9.34
CAR000045,Vehicle Delivered,2023-08-23 11:50:46.668165,Station_5,Night,SUV,S104,Normal,3.8
CAR000046,Order Created,2023-03-01 00:15:05.352214,Station_2,Night,Coupe,S104,Low,2.04
CAR000046,Configuration Confirmed,2023-03-01 02:17:22.164735,Station_3,Night,Coupe,S104,Low,8.36
CAR000046,Parts Allocated,2023-03-01 10:38:58.503064,Station_5,Morning,Coupe,S104,Low,20.91
CAR000046,Body Shop,2023-03-02 07:33:39.836647,Station_2,Night,Coupe,S104,Low,9.66
CAR000046,Assembly,2023-03-02 17:13:05.323317,Station_4,Morning,Coupe,S104,Low,39.07
CAR000046,Paint Shop,2023-03-04 08:17:11.390732,Station_4,Afternoon,Coupe,S104,Low,26.19
CAR000046,Quality Check,2023-03-05 10:28:28.334608,Station_4,Afternoon,Coupe,S104,Low,8.9
CAR000046,Rework,2023-03-05 19:22:20.440795,Station_5,Afternoon,Coupe,S104,Low,13.14
CAR000046,Quality Check,2023-03-06 08:30:49.102463,Station_2,Afternoon,Coupe,S104,Low,12.31
CAR000046,Delivery Prep,2023-03-06 20:49:42.106464,Station_2,Afternoon,Coupe,S104,Low,5.92
CAR000046,Vehicle Delivered,2023-03-07 02:45:04.845484,Station_4,Night,Coupe,S104,Low,4.8
CAR000047,Order Created,2023-08-19 12:28:03.100838,Station_2,Night,Coupe,S101,Normal,2.18
CAR000047,Configuration Confirmed,2023-08-19 14:38:48.489414,Station_2,Afternoon,Coupe,S101,Normal,6.35
CAR000047,Parts Allocated,2023-08-19 20:59:45.193752,Station_5,Night,Coupe,S101,Normal,15.94
CAR000047,Body Shop,2023-08-20 12:56:11.064257,Station_4,Morning,Coupe,S101,Normal,17.46
CAR000047,Assembly,2023-08-21 06:23:59.196336,Station_1,Morning,Coupe,S101,Normal,30.11
CAR000047,Paint Shop,2023-08-22 12:30:43.781063,Station_1,Afternoon,Coupe,S101,Normal,21.61
CAR000047,Quality Check,2023-08-23 10:07:17.264122,Station_4,Morning,Coupe,S101,Normal,5.15
CAR000047,Delivery Prep,2023-08-23 15:16:01.185719,Station_4,Afternoon,Coupe,S101,Normal,9.43
CAR000047,Vehicle Delivered,2023-08-24 00:42:01.897177,Station_3,Morning,Coupe,S101,Normal,5.54
CAR000048,Order Created,2023-03-03 23:04:45.294841,Station_5,Afternoon,SUV,S103,Normal,1.11
CAR000048,Configuration Confirmed,2023-03-04 00:11:32.101822,Station_4,Night,SUV,S103,Normal,9.27
CAR000048,Parts Allocated,2023-03-04 09:27:52.818348,Station_4,Morning,SUV,S103,Normal,34.3
CAR000048,Body Shop,2023-03-05 19:45:37.565513,Station_3,Morning,SUV,S103,Normal,11.48
CAR000048,Assembly,2023-03-06 07:14:13.768388,Station_1,Morning,SUV,S103,Normal,40.03
CAR000048,Paint Shop,2023-03-07 23:16:03.660421,Station_4,Morning,SUV,S103,Normal,7.08
CAR000048,Quality Check,2023-03-08 06:20:39.868735,Station_5,Night,SUV,S103,Normal,6.79
CAR000048,Delivery Prep,2023-03-08 13:07:52.226883,Station_2,Afternoon,SUV,S103,Normal,6.76
CAR000048,Vehicle Delivered,2023-03-08 19:53:26.255429,Station_5,Morning,SUV,S103,Normal,4.73
CAR000049,Order Created,2023-06-15 01:15:48.555946,Station_1,Morning,Sedan,S103,Low,2.05
CAR000049,Configuration Confirmed,2023-06-15 03:18:55.561135,Station_4,Morning,Sedan,S103,Low,13.15
CAR000049,Parts Allocated,2023-06-15 16:27:45.726021,Station_2,Morning,Sedan,S103,Low,52.46
CAR000049,Body Shop,2023-06-17 20:55:31.028207,Station_3,Night,Sedan,S103,Low,22.58
CAR000049,Assembly,2023-06-18 19:30:24.926352,Station_4,Afternoon,Sedan,S103,Low,38.77
CAR000049,Paint Shop,2023-06-20 10:16:43.794458,Station_2,Afternoon,Sedan,S103,Low,26.65
CAR000049,Quality Check,2023-06-21 12:55:40.543300,Station_2,Night,Sedan,S103,Low,3.84
CAR000049,Delivery Prep,2023-06-21 16:46:05.897949,Station_5,Morning,Sedan,S103,Low,6.55
CAR000049,Vehicle Delivered,2023-06-21 23:19:17.195848,Station_2,Night,Sedan,S103,Low,3.35
CAR000050,Order Created,2023-12-11 18:49:14.025333,Station_1,Afternoon,Sedan,S103,Low,2.67
CAR000050,Configuration Confirmed,2023-12-11 21:29:20.510599,Station_1,Night,Sedan,S103,Low,6.45
CAR000050,Parts Allocated,2023-12-12 03:56:18.024480,Station_5,Afternoon,Sedan,S103,Low,45.37
CAR000050,Body Shop,2023-12-14 01:18:21.908537,Station_1,Morning,Sedan,S103,Low,21.76
CAR000050,Assembly,2023-12-14 23:03:53.233458,Station_1,Afternoon,Sedan,S103,Low,28.08
CAR000050,Paint Shop,2023-12-16 03:08:40.477852,Station_1,Morning,Sedan,S103,Low,17.36
CAR000050,Quality Check,2023-12-16 20:30:16.318206,Station_5,Morning,Sedan,S103,Low,9.29
CAR000050,Delivery Prep,2023-12-17 05:47:23.862108,Station_1,Night,Sedan,S103,Low,6.84
CAR000050,Vehicle Delivered,2023-12-17 12:38:01.691538,Station_4,Night,Sedan,S103,Low,3.76
CAR000051,Order Created,2023-11-26 00:03:02.485421,Station_3,Night,SUV,S103,Normal,2.96
CAR000051,Configuration Confirmed,2023-11-26 03:00:53.199227,Station_1,Morning,SUV,S103,Normal,7.55
CAR000051,Parts Allocated,2023-11-26 10:33:52.598887,Station_1,Morning,SUV,S103,Normal,44.71
CAR000051,Body Shop,2023-11-28 07:16:17.501677,Station_4,Afternoon,SUV,S103,Normal,25.97
CAR000051,Assembly,2023-11-29 09:14:38.592815,Station_1,Morning,SUV,S103,Normal,29.22
CAR000051,Paint Shop,2023-11-30 14:28:06.105983,Station_4,Morning,SUV,S103,Normal,16.17
CAR000051,Quality Check,2023-12-01 06:38:04.532233,Station_2,Afternoon,SUV,S103,Normal,2.71
CAR000051,Delivery Prep,2023-12-01 09:20:32.039208,Station_2,Night,SUV,S103,Normal,9.28
CAR000051,Vehicle Delivered,2023-12-01 18:37:34.548361,Station_1,Afternoon,SUV,S103,Normal,5.01
CAR000052,Order Created,2023-12-14 06:57:07.857627,Station_4,Morning,Coupe,S101,Normal,2.09
CAR000052,Configuration Confirmed,2023-12-14 09:02:30.447003,Station_3,Night,Coupe,S101,Normal,4.46
CAR000052,Parts Allocated,2023-12-14 13:29:51.391983,Station_3,Night,Coupe,S101,Normal,31.14
CAR000052,Body Shop,2023-12-15 20:38:04.779543,Station_5,Night,Coupe,S101,Normal,22.27
CAR000052,Assembly,2023-12-16 18:54:06.259601,Station_1,Morning,Coupe,S101,Normal,42.07
CAR000052,Paint Shop,2023-12-18 12:58:23.402987,Station_3,Night,Coupe,S101,Normal,21.69
CAR000052,Quality Check,2023-12-19 10:39:37.137745,Station_3,Night,Coupe,S101,Normal,7.61
CAR000052,Delivery Prep,2023-12-19 18:16:21.981799,Station_5,Afternoon,Coupe,S101,Normal,3.18
